ID	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S5	S51	S52	S53	S54	S55	S6	S7	S8	S9	S56
ebed2c805a7875e64509c94feff067cb	41	13	8	8	0	17	0	20	0	0	0	0	13	0	27	0	0	0	0	0	0	0	0	21	22	18	0	15	48	12	17	0	11	11	0	0	57	16	10	15	9	0	0	0	0	0	0	124	0
ffb7ecfa4cc9718ed997fc29f4ad0456	0	7	0	0	0	56	11	0	0	0	0	0	0	20	0	0	19	79	20	24	32	11	23	0	68	0	26	10	11	0	68	16	14	0	0	0	0	22	0	0	24	0	0	0	0	0	0	12	0
569cff0d2e72e6c0d40d5d755b53480f	31	0	0	0	0	0	0	0	0	0	0	0	36	0	6	0	0	0	0	12	0	0	9	0	0	42	0	0	27	0	0	0	14	15	0	0	0	8	0	154	10	0	12	168	0	0	0	0	0
d6b9a47d4a17617178043a863af36ea7	0	11	12	0	0	0	12	6	74	0	0	0	8	0	31	0	21	30	9	21	0	84	11	11	0	18	19	48	0	0	0	0	0	0	33	0	0	0	0	0	0	29	0	0	77	0	0	0	0
bb5111a98e068152208be104dcd9999f	18	0	27	13	0	15	0	0	0	0	11	0	13	0	63	0	0	16	26	16	0	0	0	0	22	46	0	54	0	17	19	28	25	15	0	0	10	0	0	23	0	62	0	0	0	11	0	0	0
6af52b8d6a82fbf2c90f5842f8536b8b	0	0	0	15	16	12	17	15	15	15	16	0	0	10	6	0	17	10	13	14	0	26	12	48	21	22	29	16	11	0	0	0	0	0	11	8	9	10	4	0	0	9	33	13	20	17	0	0	2
b09701924b7059c9fc65076bfcf8a36c	9	10	15	11	0	6	14	0	0	0	0	0	0	9	12	0	0	18	14	14	0	0	22	69	30	16	13	21	0	4	13	18	0	0	13	6	5	13	11	0	7	9	28	12	0	25	0	11	0
b2668d2caa33b693eb8c30fe9ac2235f	16	0	4	4	6	0	6	12	0	0	6	0	23	5	0	4	0	10	8	10	0	0	5	17	14	33	0	6	35	8	12	7	0	6	13	8	13	9	8	66	0	9	28	93	0	7	0	20	0
9681e5d988d8ab64284cae4a768bd2c5	0	14	0	5	6	36	5	9	0	0	5	4	0	9	9	7	7	76	19	23	32	11	21	12	63	12	23	6	5	0	57	10	11	10	8	6	6	14	0	0	9	0	0	0	0	4	0	0	0
fa12a3d2bfafc822ef40cdcc19214b18	0	0	0	120	0	79	49	30	61	78	0	52	34	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52becfffedb1fa21d3fecbddf63c67bc	23	0	7	14	6	0	10	11	0	0	9	7	0	0	0	0	6	7	0	14	6	10	6	18	16	19	7	0	23	0	16	11	12	0	13	15	0	13	11	69	0	0	24	72	7	32	6	10	0
8f9f0861421b4143427fbd13b8701b07	0	0	0	0	0	0	0	12	71	0	0	0	0	0	47	0	0	0	0	20	0	89	16	20	0	51	0	105	0	0	0	0	0	0	27	0	0	0	0	0	0	35	0	0	56	0	0	0	0
99c1614a8d0102f2ee763d3e38d5888d	19	17	20	40	0	0	20	0	0	0	16	0	0	16	0	36	0	0	0	0	13	0	0	20	0	0	0	0	70	0	0	26	0	0	0	0	0	14	0	0	0	0	0	0	23	16	11	0	0
26c4c9405fce22e31386a4a508f02ffa	0	0	43	0	0	0	0	0	39	0	0	13	0	0	0	0	0	29	46	44	0	75	19	0	0	0	26	80	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	69	0	0	0	0
8662b9d105acad968384a3319ced7e61	87	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	34	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0
24048fdde6a3f41f8595b67e608524b1	0	0	0	0	0	17	0	0	0	27	0	0	13	15	0	0	20	33	27	0	0	0	141	24	0	28	30	0	0	0	34	0	0	0	0	30	0	0	0	0	19	0	0	0	0	73	0	0	0
98d65f081a6d8b7eb83595ea8b36f801	36	0	0	0	0	32	39	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	36	0	40	0	21	29	0	26	0	60	0	26	0	97	0	0	0	0	0
1f1e2666c0e4fbc1b23a29910715d945	0	0	0	0	17	0	24	0	0	0	0	28	0	0	0	0	0	0	9	0	0	0	22	9	11	0	0	0	21	14	16	0	24	0	18	126	18	25	0	11	12	45	0	0	0	34	34	0	0
63197d29a064ec3dc446604f4956052b	0	0	0	0	0	0	23	29	0	0	0	26	0	0	0	0	0	0	0	0	0	20	0	16	11	13	0	0	20	20	26	22	33	25	36	19	22	24	0	0	0	17	13	0	21	0	0	9	10
f3f661acf7d8b3cd881731309c5cf275	17	0	0	0	0	35	11	9	0	0	0	11	0	0	0	0	0	35	18	16	24	0	22	8	37	31	0	22	23	0	61	14	0	16	15	0	0	16	6	22	0	16	6	10	0	0	0	19	0
984d4a0b3eed30de9d8045907452f828	28	0	0	0	15	9	0	0	0	0	10	7	4	0	0	0	14	21	0	12	0	13	11	93	27	20	0	11	20	9	22	0	6	0	0	0	19	11	10	25	0	0	5	14	8	10	0	50	0
a003556c78ff18f94f6c675615dd53b3	0	6	5	5	145	9	31	19	14	11	28	12	4	9	17	0	24	10	8	0	4	7	4	11	11	8	4	0	11	28	5	0	4	0	0	11	0	0	5	0	0	0	6	0	0	13	7	0	0
a6402255a3de62e44c6d02d49770beae	0	0	0	16	0	0	27	0	0	0	0	0	0	0	0	0	13	17	63	39	0	0	25	0	19	18	0	14	11	0	0	0	19	0	0	0	0	17	9	0	0	0	87	0	0	0	75	27	0
a58d380ce5b11da92027fe70b8537f84	8	35	31	0	0	16	0	0	0	0	0	0	0	0	14	0	0	16	21	13	0	14	0	90	0	11	21	17	8	0	21	15	22	18	16	0	0	0	13	0	13	19	0	0	19	12	12	0	0
343210222577d62594123fe73462fbc8	8	0	9	0	0	0	14	0	0	0	8	11	0	0	0	0	0	0	38	0	9	17	0	19	0	12	0	0	0	0	0	29	15	0	0	0	19	0	10	0	0	0	0	0	12	12	259	6	0
7e90e83b84b67c6c51a0d48e145157a2	0	0	9	7	8	0	10	20	8	5	0	0	0	7	13	2	7	4	0	8	0	16	0	14	0	10	0	10	22	16	11	0	23	16	53	0	29	13	12	14	18	19	0	4	10	0	8	19	10
6042238c6478f671b24cd6047911b643	15	10	28	0	0	0	0	17	0	0	10	13	20	0	0	7	0	0	0	10	0	11	15	19	24	23	10	13	15	8	0	15	0	15	11	0	33	9	13	15	0	13	25	0	0	0	14	18	0
c24eb90d4dc614867350e7fc0cb71172	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	5	0	7	14	0	23	0	391	0	0	9	11	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	13	0	0
7441f7bf193940d2b1e7f2e9f3124c28	10	15	79	0	0	0	7	0	0	0	15	0	8	0	21	0	6	0	0	13	11	0	42	14	14	19	0	22	0	0	0	14	0	14	7	7	0	22	16	0	0	23	0	11	9	39	10	15	0
ee57e5c686c88320d815d5cefcdc0189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0
71062508437446c408ccb6ee3b97aec9	11	28	43	0	0	0	10	0	0	18	9	0	0	8	13	10	11	7	13	14	0	12	64	20	12	15	9	27	0	0	0	17	0	0	0	15	0	0	0	0	10	14	0	0	11	54	0	0	0
c4e6ff1bcfc973be44c38e76875b05d4	0	0	0	29	0	31	71	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	17	0	0	76	0	0	0	44	0	0	0	0	0	56	65	0	0	0	0	67	0	0	0	0	0	0
77098c942412c26b3a4e36f48b8dd5f8	8	0	7	4	6	0	0	11	12	0	0	5	5	0	8	0	0	0	0	0	0	9	0	7	8	7	0	0	19	9	13	0	11	11	32	6	18	2	9	11	13	13	0	0	8	0	4	9	15
66b1cba44400c6b538ce4d44e4cd31b7	22	0	0	0	0	0	0	21	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	29	0	39	0	0	30	0	0	0	0	0	0	0	15	0	0	79	13	19	25	134	0	0	0	0	0
788e446eb039ce0a40c9678c18b3f2c2	0	0	26	0	0	0	0	0	45	0	0	0	0	0	40	0	38	0	23	0	0	55	23	0	19	0	0	58	0	0	0	0	0	0	39	0	0	0	0	0	0	31	0	0	52	0	0	0	0
4d13e595c51b206258f0c28014ba03d8	18	24	134	0	0	0	0	0	0	0	15	0	0	0	43	0	0	0	0	0	17	0	0	0	0	0	0	49	0	0	0	29	0	0	0	0	0	0	20	0	0	45	0	0	20	29	6	19	0
58c359743ebbd5fc02b37200c5d8ef7e	0	0	24	14	0	0	24	27	13	0	0	0	15	0	197	0	0	0	13	0	0	0	0	0	0	0	0	22	0	0	0	78	14	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
e877b91951be70aeca3428a42106e519	10	33	22	0	6	17	0	12	0	0	8	0	0	14	0	0	0	28	13	16	13	0	0	94	25	0	20	20	8	0	24	10	0	5	6	0	10	0	0	0	19	11	0	0	9	0	0	8	0
84ea1cacb1aadd8e19e1a8c354de9631	11	8	14	25	0	0	0	27	0	0	0	0	0	0	0	57	9	13	7	38	5	15	8	17	6	6	15	13	36	0	0	13	0	13	0	0	0	0	25	0	3	0	0	0	9	9	3	12	0
43b1bb9935be9d9bd180bb85885d88d4	0	28	19	0	23	0	0	0	0	0	27	0	0	30	0	0	64	0	0	0	20	17	0	0	18	15	20	0	24	18	22	0	0	0	0	0	0	27	0	0	14	0	0	0	31	19	25	0	0
84ed6ec114a56f18eb4e924bc90cdd0e	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	103	21	49	0	0	23	0	21	41	41	24	0	0	22	0	0	17	20	0	0	0	0	0	18	35	0
1902c31d1b88f1d93b6cbf1c22d5060b	0	20	16	0	0	0	0	0	0	28	14	0	0	0	0	11	15	21	20	38	0	20	118	0	0	19	9	17	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	11	53	0	0	0
ae386d40aff6e436c634b3213edc10bf	0	0	0	0	12	5	7	22	18	0	11	0	6	0	0	5	0	0	5	17	0	17	0	0	0	0	0	0	21	14	20	8	11	20	65	5	21	0	17	13	0	8	0	0	22	0	0	21	6
eda9a7e4f2a2e3517d9fe834f0f68fa6	17	0	12	0	0	11	7	11	0	0	0	0	14	0	12	0	0	7	0	0	13	0	10	7	11	33	8	0	11	13	17	12	14	11	13	0	12	0	0	24	11	22	10	58	7	8	0	15	0
6de4eddcd4f689ad4f8c1c1822b037d0	11	0	38	0	0	0	19	0	0	0	0	0	7	0	68	0	0	0	23	0	0	0	11	0	0	60	0	55	0	0	0	31	17	0	0	0	0	0	0	12	9	94	0	0	0	0	0	0	0
41f6a4c4b6f1dd378cf6dc8aa3d475e9	40	22	31	19	0	0	0	0	0	0	24	0	0	0	0	48	0	0	0	0	0	0	40	30	0	0	0	0	43	0	0	0	0	19	0	0	0	0	52	0	0	0	15	0	0	21	0	0	0
1921d02740783f9c98eca45778eecba7	8	18	38	12	0	0	0	0	0	11	12	48	0	0	16	0	0	7	11	0	0	8	55	13	11	0	0	18	12	0	0	9	11	0	0	0	15	14	0	12	0	22	12	0	13	20	11	0	0
e68aa6d1baea8b27cfe371e49d2ac16f	0	0	0	0	12	6	14	16	18	9	7	0	3	0	0	0	0	20	0	5	0	0	0	0	6	0	0	0	26	15	30	0	18	31	51	8	38	7	0	8	6	12	0	0	0	14	0	29	0
c60ca9985dd13982793b1edc8fc0cafb	29	0	9	9	0	0	0	0	0	0	0	9	8	0	6	6	0	0	0	0	7	0	0	8	16	20	0	0	70	13	18	0	12	4	11	0	31	11	6	22	0	13	0	7	9	8	12	48	0
69b0cafda160bdfc954ea3472c28b98c	41	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	20	19	20	0	0	0	14	0	10	13	0	185	14	19	0	0	0	0	0	0	0
d9b0691e08ce7f645e05c43d6467d41d	0	142	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	79	0	70	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0
f755ca7ae5087359ea2861b919ff99a4	0	11	0	0	0	35	6	0	0	0	0	0	0	8	0	5	0	88	19	14	30	0	10	0	43	19	17	7	0	0	70	0	16	0	0	0	0	11	0	9	17	0	0	0	0	0	0	0	0
e339f033e1d7aac7970057efd9ad460c	13	23	17	0	0	0	15	6	6	0	0	0	28	0	0	0	0	9	4	0	0	0	0	17	0	30	0	0	0	0	16	0	15	16	15	0	0	0	0	81	8	0	0	100	10	0	0	0	0
ffbb73a057ffd8dd2e5d35589f9bc8c2	19	0	0	15	0	0	0	0	0	0	0	7	13	0	0	0	0	11	7	0	0	11	9	35	8	38	10	9	32	0	6	8	0	0	7	0	11	0	0	31	9	12	22	53	0	0	5	20	0
be025d68203a8307a804d906aaaf7d2c	19	0	0	8	0	0	14	5	0	0	0	0	32	0	0	0	0	0	0	12	0	0	0	0	0	26	0	0	15	0	0	0	0	0	0	0	0	0	0	63	0	0	40	181	0	8	0	7	0
b389d8aae2b12951dbbd2f53b3756e59	0	0	0	15	0	0	23	16	0	0	0	12	0	0	0	0	0	15	0	0	0	0	0	9	0	21	0	0	0	0	40	0	23	37	31	11	29	0	14	17	0	23	0	0	28	0	0	32	9
685e66afe2333b3b81f822ca63ecffbf	22	0	6	0	0	0	0	9	0	0	0	8	26	0	10	0	0	13	0	0	0	0	0	85	0	28	0	9	24	22	21	0	0	0	0	0	0	0	0	42	0	0	18	61	0	12	0	0	0
42b1efd5fd20d0f84b649705443d91af	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	25	0	19	0	33	0	0	0	32	34	0	148	28	0	0	0	0	0	0	0	0
b6e43019a738250381694338c9d88ec3	0	0	0	48	110	0	59	30	0	0	56	0	0	44	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
698fff1668bfdd689e4abf4f7c834a8a	54	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	24	14	28	0	15	21	12	12	0	14	0	142	10	11	0	0	0	0	0	0	0
ffc9b9b81ea54f7163985c90af9b7e09	0	5	16	0	0	8	0	0	59	0	0	0	0	7	17	0	0	13	0	13	0	83	6	7	0	18	22	70	0	0	0	0	0	0	35	0	0	0	0	0	0	14	0	0	33	0	0	0	0
b53702f232c43c6c7b6e6d145defa0e3	10	4	0	0	0	0	0	11	0	0	16	0	9	0	8	5	0	10	0	21	0	0	13	50	0	23	10	12	0	6	9	14	8	7	0	7	0	0	25	32	3	8	9	47	0	18	0	0	0
638dd2c21f5832f819c391f8aae95a38	11	23	62	0	0	0	0	7	0	11	12	0	0	0	11	7	0	7	10	9	0	0	63	0	0	0	13	17	0	0	0	23	13	6	0	0	0	0	20	0	5	19	0	0	16	33	0	10	0
668efc6e74d0a3aa7cb986a4e85b14c2	50	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	18	36	0	0	0	0	0	0	0	0	0	171	0	44	0	0	0	0	0	0	0
4cd033662b724b8b1c34624bdd70b052	0	0	0	51	0	0	0	0	0	0	0	227	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	42	0	0
a908b53037ecc6d8fb6aa1e0a03d7a96	0	0	25	0	0	0	0	9	57	4	0	0	0	0	25	11	0	13	14	13	0	59	9	0	0	13	21	41	0	0	0	0	0	0	27	0	0	0	0	0	0	15	0	0	49	0	0	8	0
c87a237b722bdd12118c19e0658ff527	0	0	0	0	40	0	0	0	0	0	148	0	158	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
03d001d6339217aaa7e60b69c7291770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	44	0	0	0	49	0	0	0	0	0	128	0	61	80	0	0	0	0	0
a9b549330fb41b2ad42702248a0e293d	17	0	11	10	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	8	88	4	17	0	14	24	10	0	0	15	8	0	0	12	14	12	38	0	13	8	41	0	16	0	11	0
8ccb374c5d3d4aeacb986e36c37ce250	27	0	0	77	0	0	0	0	0	94	29	0	47	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
6d03103415b0d607685f03fde378a8d1	0	0	14	0	0	8	13	0	0	16	0	0	0	0	41	0	0	7	11	0	0	0	32	0	35	14	0	10	0	11	0	21	13	9	0	7	0	76	0	0	0	23	0	42	0	0	0	0	0
311146b93b9181c959c8f075671e0c57	0	0	8	0	0	0	0	29	0	0	12	0	0	0	0	17	8	24	17	90	0	15	18	10	12	11	0	16	10	0	0	0	0	21	0	0	0	0	18	0	0	0	0	0	8	10	0	32	0
94396c17cdb7378d7f30ac05f606d535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	6	15	0	10	8	7	0	7	70	0	9	12	19	6	173	0	0	0	0	3
de42bf8da3a42980bccd6237046473fa	13	53	20	0	0	0	0	19	0	0	0	0	0	10	0	0	0	18	9	20	10	0	0	19	0	0	18	0	0	0	35	0	18	23	14	0	18	0	16	0	18	19	0	0	11	0	11	0	0
b084c6909d10779d04ee9ec22d93f7f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0
e3c359ea6c7e4613d3741acd6697d709	11	20	147	0	0	0	0	0	0	0	15	0	0	0	31	0	0	0	0	0	12	0	3	0	0	0	0	35	0	0	0	23	0	0	0	0	0	0	16	0	0	29	0	0	13	14	11	0	0
a301330f91091f70445be51c6e7dd8a5	5	4	4	0	0	0	3	5	0	3	3	0	4	3	0	2	4	0	3	13	0	5	5	132	15	6	6	5	10	2	4	7	0	0	0	0	3	5	0	2	0	0	39	12	0	12	9	48	0
74dac9ad70475437da40c7f76611a807	0	0	47	0	0	0	0	14	0	0	0	0	0	0	0	30	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	8	0	0	24	0
41393d89f2eb319b76a8bbb2090998f4	0	107	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	56	0	68	67	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
e7afc0c723829ba719a75d2d45c9d250	0	17	0	0	0	0	0	33	0	16	0	23	0	0	23	0	0	0	0	0	0	18	18	38	0	23	0	16	0	0	19	17	0	0	0	16	15	0	0	20	30	0	11	14	0	0	0	9	0
1f835f1173352f6fbd22e9f449d0198e	0	9	5	0	0	22	9	7	0	0	0	0	0	12	0	0	0	53	15	9	30	10	15	0	35	9	12	11	12	0	40	0	10	0	8	0	0	16	5	4	19	9	0	0	0	0	0	0	0
894b30392159fa56aa94160df285eeb2	0	20	48	0	0	0	20	17	0	14	16	0	0	0	15	0	0	0	15	0	0	0	17	16	0	0	0	22	0	0	0	30	0	0	0	0	0	0	12	0	0	20	0	0	24	41	18	0	0
b7025288e76fa45eae2da08135b846ef	0	56	33	0	0	0	13	0	0	0	0	0	0	0	0	0	0	12	0	17	0	0	0	0	0	0	19	24	0	0	28	14	34	20	16	0	7	0	10	0	28	16	0	0	23	10	0	0	0
96188dfa27925abc41d6b84bd2a65207	8	0	19	0	7	0	0	9	27	0	6	0	6	0	26	3	0	0	0	0	0	52	0	18	0	15	9	59	0	0	0	14	0	0	27	0	0	0	0	0	0	41	0	0	33	0	0	0	0
5d12f22244dd7b2cbd8cae04d188202f	0	0	0	0	0	0	76	38	39	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	74	0	0	0	0	0	0
a6d6493c6639204f6f6b8b605cf64239	0	0	0	0	0	0	0	0	26	0	16	14	0	0	0	0	0	0	0	0	0	0	0	0	16	0	12	0	12	28	21	0	28	29	29	0	0	12	0	14	0	0	0	0	0	0	12	7	16
493d358bcdc7f1690dd634c187bcfb13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	45	228	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
596a8c9de15bda54248824b5a2147a99	0	0	0	0	16	0	19	12	14	0	22	11	12	0	0	0	16	6	0	8	0	15	0	31	0	0	0	0	31	11	22	0	9	8	30	0	10	21	0	0	0	0	0	0	0	0	0	15	0
cff334d790c5bf28d197d2bcc35c2aae	6	0	10	0	0	0	6	0	0	0	0	6	0	0	0	0	0	9	7	5	0	8	7	201	0	13	6	21	3	0	6	3	0	0	0	0	6	0	0	9	0	10	7	9	0	0	0	0	0
b12ff03c3df39a708e0e047b70c61d44	19	0	24	0	0	0	0	14	0	0	0	0	0	0	0	0	0	19	9	72	0	0	0	0	0	0	0	0	0	0	8	19	0	28	0	0	0	7	47	0	0	0	0	0	0	0	0	106	0
4649737340ae5300777750feb20e5506	7	18	11	0	5	7	0	0	0	10	6	0	0	0	0	7	10	19	13	12	7	7	57	0	19	8	15	6	0	0	0	4	0	5	0	11	0	11	6	0	8	0	10	9	6	45	0	13	0
5e2535dc426ab37b4badf1b52cb3bfac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	54	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
038e7767b252f17e4e4cad499747950d	35	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	29	0	38	0	0	0	0	0	0	0	0	0	0	14	0	0	84	0	0	0	133	0	0	0	0	0
15760023219d7b97905a3a3565827582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	26	37	0	26	16	33	20	30	61	0	35	30	33	0	0	0	0	0	0	0
876ba0c2692667a8823702d986d8d29f	59	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	23	16	0	0	24	10	0	0	7	27	0	74	0	22	0	19	0	0	0	0	0
00a1155b47a1a181e61126b9a0712486	15	12	15	15	7	0	0	0	7	0	6	5	0	0	0	0	4	0	0	8	0	0	4	43	0	10	0	9	43	3	13	17	10	0	12	7	0	6	8	0	0	0	13	0	0	24	0	31	0
363aa49ac1312644862e4164668497e0	19	0	0	15	0	0	0	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	18	0	0	64	0	16	0	0	8	17	0	20	18	0	20	0	0	9	22	0	16	13	40	0
a546fbd503b5c5db4ff2a463cbf0f6ea	7	12	29	0	6	10	39	0	0	0	11	0	10	7	52	0	0	0	12	0	12	0	0	37	0	7	0	0	0	0	0	49	15	0	0	0	0	0	19	0	0	14	0	0	11	9	0	0	0
6e4dd397d413176b7006f8b69fce795d	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	8	0	16	0	0	0	28	18	0	0	0	21	12	0	0	0	11	35	0	27	0	0	0	0	16	7	16	14	0	0	15	12
d9a795d72458005d6884bca0404d28e7	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	23	0	0	0	0	248	15	0	0	22	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	19	0	0
8c2f35259ae62b3044346e74293eda98	0	94	33	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	62	0	38	42	30	0	16	0	14	0	0	0	0	0	0	0	0	0	0
ae4ec5a149cba9b4fb24db0f75f80942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	24	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0
a0098554ca61f47496ead1e545a511a0	29	0	0	0	0	0	0	4	0	0	0	0	23	0	0	0	0	0	0	0	0	0	4	6	0	27	0	0	16	0	6	4	0	7	0	3	0	11	0	53	0	9	10	144	0	0	0	7	0
6c05479fe28d4c97c2f6707b0aa921ba	4	14	4	3	4	17	0	0	2	3	0	0	0	0	2	2	3	30	8	7	9	7	8	46	30	8	12	3	8	0	20	6	4	0	9	3	3	9	3	5	7	4	18	0	2	7	4	11	0
910d8bca5a2ff438e2d0c8490debbcab	18	0	0	0	0	0	0	8	0	0	0	0	16	0	0	0	0	0	0	13	0	9	0	0	0	31	0	0	17	0	15	0	9	15	0	0	15	17	9	38	8	15	9	65	14	0	0	10	0
6ea679a4d0174b51044f04b8b96298ba	11	8	0	0	8	21	0	0	0	0	0	0	0	15	0	10	0	54	11	10	16	11	10	0	51	11	15	16	0	0	46	0	10	0	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0
fc0c71d0cb2b118949b0d75a07563715	0	0	0	0	0	0	0	11	0	0	22	21	0	0	25	0	31	0	0	0	0	19	0	24	17	0	22	24	12	0	0	0	0	0	15	0	12	0	0	0	18	9	0	0	22	0	14	0	8
5184a11d94fde7bf094e9c83bed6e602	9	15	11	12	9	11	21	16	0	0	0	6	0	7	22	0	0	0	0	12	0	0	18	13	0	0	6	21	10	8	0	18	10	0	0	0	0	22	18	0	0	15	0	6	0	17	0	16	0
3657c5087c51ace11cbca3ae217d04da	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	23	132	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
98e5b51fe6c271f1860352f2a03090be	0	0	0	0	4	3	41	5	8	0	0	10	4	4	0	0	0	0	23	0	0	0	0	9	0	0	0	0	15	10	10	27	68	9	15	14	26	5	0	7	19	16	0	0	0	0	5	0	0
905b9c29149bf72343d0ee8023906a87	0	4	40	7	0	0	0	28	0	0	10	0	0	0	9	31	0	0	0	16	4	0	0	0	0	0	0	14	13	0	0	8	0	15	3	0	0	0	73	0	0	5	0	0	8	24	6	3	0
16428a05c8a763453be715266077100a	0	0	0	0	0	12	12	32	16	0	0	12	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	16	14	0	22	0	45	12	25	16	25	0	16	22	0	0	11	0	0	19	0
0c63da25258c3b02d08a4c8dc7f18704	5	0	5	0	9	3	6	24	0	0	6	6	0	0	7	0	6	0	0	6	5	8	7	0	0	0	0	0	15	9	7	6	14	20	61	4	16	6	7	2	10	5	0	0	8	15	9	17	0
6152bada43f5102ff2e92e209d872649	0	0	0	8	76	17	54	16	10	6	20	7	17	18	13	0	27	0	11	0	0	0	0	0	0	0	0	0	0	28	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239265406c22351edf7790ff5866f18c	3	2	0	4	10	3	14	16	19	0	5	6	0	0	5	2	4	0	0	7	0	6	0	20	0	0	0	0	14	12	11	3	11	8	37	5	16	9	10	9	8	13	0	8	7	0	9	11	0
